index,created_at,tweet_id,credible,author_id,text,urls,name,username,verified,location,followers_count,following_count,tweet_count,like_count,quote_count,reply_count,retweet_count,retweet_author_id,retweet_id,retweeted_screen_name,user_mentions_id,user_mentions_screen_name,in_reply_to_user_id,in_reply_to_tweet_id,in_reply_to_username,reference_type,reference_id
426266,2021-03-01 17:35:23+00:00,1366441954880479233,1,49031126,"Look, the fact remains that the only impressive thing to come out of this whole shitshow (aside from the NHS), is the vaccine roll-out, which suggests to me that Hancock and his ilk have had no involvement with it.",#,"IT'S YOUR DECISION, DANIEL",ItsJohnRain,False,"Worthing, England",18477,4140,270937,69,0,7,4,#,#,#,#,#,#,#,#,#,#
431780,2021-03-01 12:45:04-05:00,1366444389741064197,1,47956038,"We’re hiring retired nurses and paramedics to work in our vaccination clinics! As part of our #HaltonON Public Health team, you would administer vaccines in community clinics. Temporary full-time, part-time and casual positions are available. Apply now: https://t.co/Y0mqPdo204","ow.ly,",Halton Region,RegionofHalton,True,Halton Region,29220,19,11754,69,2,4,50,#,#,#,#,#,#,#,#,#,#
459184,2021-03-01 12:37:06-06:00,1366457483477147648,1,226194552,"Modern day conservatism: Simping for emergency-approved mRNA injections.

These people couldn’t conserve freedom if their life depended on it. https://t.co/Icrun8G8Ni","twitter.com,",An0maly,LegendaryEnergy,False,United States,243509,899,92868,69,0,3,13,#,#,#,#,#,#,#,#,quoted,1366433975959494657
464974,2021-03-01 12:48:52-06:00,1366460445381525521,1,18047913,Me mom had just gotten her 2nd Covid vaccine at Publix when she spotted these &amp; couldn't believe her luck. #StroopwafelLove right on the shelf just like me pal @LabradorYuki https://t.co/PlwUZMQ94z,"twitter.com,",Gizmo & Rosie,GizmoGeodog,False,South Florida,3464,2693,31711,69,0,3,4,#,#,#,901487336982237184,LabradorYuki,#,#,#,#,#
473583,2021-03-01 13:05:54-06:00,1366464733440835594,1,851405042,"@travishelwig As someone whose job it is to help distribute this vaccine, if you are eligible that means you DO deserve it, and there's a reason you are. People who are at risk of the disease are just as deserving as those who spread it.",#,Featuring Dante,Kingdom_Krown,False,United States,82,158,3808,69,0,2,1,#,#,#,15764349,travishelwig,15764349,1366442492724318209,travishelwig,replied_to,1366442492724318209
485371,2021-03-01 14:27:13-05:00,1366470098177949696,1,16016705,"Vaccination Update: We finished sending first dose invitations for people who registered on Jan. 18 (note: there may be a lag receiving your invite), which took a while based on limited supply and large number of registrants. We're now on to Jan. 19: https://t.co/NP4uoh3o3h https://t.co/o30grXlGhd","www.fairfaxcounty.gov,twitter.com,",Fairfax County Government 🇺🇸,fairfaxcounty,True,"Fairfax, VA",258980,151,29040,69,3,10,18,#,#,#,#,#,#,#,#,#,#
486810,2021-03-01 14:29:48-05:00,1366470744931241984,1,277267331,Ya boi finally has a vaccine appointment :’),#,WTCHCRFT,WTCHCRFT666,False,"New York, USA",5207,1585,31610,69,0,6,0,#,#,#,#,#,#,#,#,#,#
518689,2021-03-01 20:31:47+00:00,1366486346106298370,1,827119753537937408,"@TwitterSafety How do we report such misleading information?

If I see a tweet with lies about the #COVID19Vaccine exactly what reporting path do I follow?

Please tell us?
#Twitter 
#COVID19Vaccination 
#COVID19",#,Rosewind,Rosewind2007,False,U.K. ,2938,4910,116191,69,3,8,16,#,#,#,95731075,TwitterSafety,95731075,1366478376056221698,TwitterSafety,replied_to,1366478376056221698
537844,2021-03-02 08:12:09+11:00,1366496502323974144,1,339011102,"@VicGovDH 5,020 vaccine doses administered

https://t.co/imvQfMp6Aj","covidlive.com.au,",Anthony Macali ✈️🧪,migga,True,Melbourne,30868,1390,20734,69,2,11,3,#,#,#,43064490,VicGovDH,43064490,1366492746807209985,VicGovDH,replied_to,1366492746807209985
548483,2021-03-01 16:33:17-05:00,1366501820349177858,1,1010593116,I suspect same will hold here as well. Vaccine allocation should always be guided by the best evidence available. Doesn't mean decisions can't change with either real world experience or necessity based on an educated cost-benefit assessment. #GrainofSalt,#,Abdu Sharkawy,SharkawyMD,True,"Toronto, Ontario",73492,1020,14970,69,0,6,7,#,#,#,#,#,1010593116,1366501818507927557,SharkawyMD,replied_to,1366501818507927557
561607,2021-03-02 00:01:09+02:00,1366508833389092867,1,2097571,"Former US President Donald Trump and former first lady Melania Trump received the Covid-19 vaccine at the White House in January, a Trump adviser told CNN.

It was not immediately clear which vaccine or how many doses each had received. https://t.co/SMHCo45yLo","cnn.it,",CNN International,cnni,True,Everywhere,14369106,368,284485,69,8,26,31,#,#,#,#,#,#,#,#,#,#
563811,2021-03-01 17:05:42-05:00,1366509979960832000,1,18782971,"My parents are scheduled to get their first doses of the COVID vaccine on Thursday, which is probably the best news I've heard in a year.",#,D.J. Short,djshort,True,New York,17935,1443,93142,69,0,1,0,#,#,#,#,#,#,#,#,#,#
567396,2021-03-01 14:13:29-08:00,1366511938075729922,1,19604599,B.C. says all eligible adults should get first dose of COVID-19 vaccine by end of July | https://t.co/YsW3YYaJIn https://t.co/lKOObqPMvw #bcpoli,"Globalnews.ca,globalnews.ca,",Richard Zussman,richardzussman,True,"Victoria, British Columbia",66909,1827,54490,69,3,7,16,#,#,#,#,#,#,#,#,#,#
587761,2021-03-01 17:59:01-05:00,1366523396931149826,1,607332953,"Today I announced that West Virginia hasn't had any COVID-19-related deaths reported in past 24 hours and that the state will receive 15,500 doses of the Johnson &amp; Johnson vaccine this week.

Read more from today's press briefing ⬇️ 
https://t.co/M9uh0gKCeq","bit.ly,",Governor Jim Justice,WVGovernor,True,"Charleston, WV",78231,176,10013,69,3,9,5,#,#,#,#,#,#,#,#,#,#
590580,2021-03-01 18:05:40-05:00,1366525073000189952,1,1187835922118787073,Only THIS administration could make a problem out of vaccinating seniors when we’ve done it for God knows how long with the flu vaccine! 🤷🏾‍♀️,#,Lavern Spicer 🇺🇸,lavern_spicer,True,"Miami, FL",363739,2199,15993,69,1,12,12,#,#,#,#,#,#,#,#,#,#
601421,2021-03-01 18:32:36-05:00,1366531848516599808,1,19636948,National panel advises against using AstraZeneca's COVID-19 vaccine on people 65+  https://t.co/KmBmTnsN40 https://t.co/dnjBtxh7dt,"www.cp24.com,twitter.com,",CP24,CP24,True,Toronto,2279963,343,236177,69,6,25,22,#,#,#,#,#,#,#,#,#,#
71481,2021-03-01 08:37:18+05:30,1366223492367011843,1,507634861,"Thank U Prime Minister for getting vaccinated with COVAXIN approved by under EUA-clinical trial mode.Ur gesture has
a Reiterated faith in Indian Pharma&amp;Research
b Reiterated faith in our Regulatory set up
c Reiterated faith in the vaccine roll out rules set by GOI 

Jai Hind 🇮🇳🙏",#,Amit Rajan 🇮🇳,arpit971,False,India,9512,426,21291,68,2,3,9,#,#,#,#,#,#,#,#,#,#
95493,#,1366237078502191104,1,3556856368,"@yassir_lester I mean everyone needs a vaccine, unless those so called line jumpers are actively taking slots from others of more urgent need there's no harm but okay, curb stomping is.....a take",#,"Emily™️, 🐿️ Dancing with Pigeons",cremdelacrumb,False,"London, no not that one",148,474,12615,68,0,1,0,#,#,#,#,#,14643178,1365730658954268681,#,replied_to,1365730658954268681
123564,2021-03-01 10:38:47+05:30,1366254064103690246,1,89931327,"PM @narendramodi ji took his first dose of the Covid 19 vaccine at AIIMS Delhi today, leading the way in #AatmanirbharBharat drive by taking a dose of locally developed by Bharat Biotech's Covaxin.

Great day for India! https://t.co/UiLJf0kdTM","twitter.com,",Chetan Bragta,chetanbragta,True,Himachal Pradesh - Delhi,28085,362,25673,68,0,2,37,#,#,#,18839785,narendramodi,#,#,#,#,#
137980,2021-03-01 05:50:39+00:00,1366264600577073152,1,1243991347964542978,"“I have gone on record as saying that no vaccine will be deployed in the country for use without the express certification of the FDA.”-@NAkufoAddo 

#TheVaccineIsSafe
#IWillTakeTheVaccine",#,Twitta Patriots,TheTPatriots,False,"Asylum Down, Accra, Ghana",8994,493,17211,68,6,3,48,#,#,#,247217109,NAkufoAddo,#,#,#,#,#
138172,2021-03-01 05:51:14+00:00,1366264747604254720,1,1243991347964542978,"""As your president, I want to assure you that the vaccine is safe.""-President @NAkufoAddo 

#TheVaccineIsSafe
#IWillTakeTheVaccine",#,Twitta Patriots,TheTPatriots,False,"Asylum Down, Accra, Ghana",8994,493,17211,68,0,3,37,#,#,#,247217109,NAkufoAddo,#,#,#,#,#
143529,2021-03-01 17:06:18+11:00,1366268540483866626,1,2856342156,What is mRNA? Why are there two vaccines on offer? What’s the difference? What does herd immunity mean? How long will the rollout take? Are the vaccines safe? Join us for our Q&amp;A event hosted by @mjrowland68 and have your questions answered! https://t.co/zTDyJlXuKf https://t.co/QM5W32PHjP,"covid-19-vaccines-your-questions-answered.eventbrite.com.au,twitter.com,",Doherty Institute,TheDohertyInst,True,"Parkville, Melbourne, Victoria",24597,923,9109,68,11,4,34,#,#,#,14707794,mjrowland68,#,#,#,#,#
179356,2021-03-01 13:13:02+05:30,1366292884119379972,1,70620161,"A question to the vaccine knowledge types; if later in the year one wishes to travel to a country that requires you to be vaccinated, would GoI have a separate category to allow those currently not eligible to get into some effing queue to take the shot or is it bureaucracy wins?",#,Birender Dhanoa,bsdhanoa,True,Chandigarh,31205,743,58144,68,2,22,7,#,#,#,#,#,#,#,#,#,#
199645,2021-03-01 08:40:27+00:00,1366307331559014402,1,1297229139875901443,@Sacha_Lord And i think it is a landmark victory for vax passports.  It a scotch egg is discriminatory what the F would a passport be?,#,Michelle,Michell82065319,False,"South West, England",777,1789,30949,68,0,2,5,#,#,#,179080160,Sacha_Lord,179080160,1366303732951089154,Sacha_Lord,replied_to,1366303732951089154
214738,2021-03-01 10:24:02+01:00,1366318299919888387,1,520638250,Got the first dose of the vaccine just now. Feels good.,#,Simon 'Dex' Mattsson,DexTheSwede,False,Sweden,5059,173,11289,68,0,4,2,#,#,#,#,#,#,#,#,#,#
220218,2021-03-01 17:40:02+08:00,1366322327915495428,1,49616273,Indian PM gets his first COVID-19 vaccine dose as country begins phase-2 of vaccination drive. https://t.co/loAzK8E7Wb https://t.co/RQr3J2qZva,"bit.ly,twitter.com,",Global Times,globaltimesnews,True,"Beijing, China",1883766,539,226330,68,0,13,1,#,#,#,#,#,#,#,#,#,#
223813,2021-03-01 09:50:01+00:00,1366324841519939584,1,117057009,"We have now started giving second doses of the vaccine at our Southmead Hospital Hub. After being #vaccinated, Immunology Registrar Ade said: “I would recommend everyone to get it. It’s just one step but will help us get out of lockdown and back to our normal lives”. https://t.co/M4DmqjDwXD","twitter.com,",North Bristol NHS,NorthBristolNHS,True,"Bristol, South Gloucestershire",16663,1778,17460,68,0,4,7,#,#,#,#,#,#,#,#,#,#
241972,2021-03-01 16:12:44+05:30,1366338106882809857,1,950680298680807424,Received the 2nd doze of covid vaccine today at @civilhospamd. District administration is dedicated to ensure administration of #COVID19Vaccine in the #LargestVaccineDrive https://t.co/nRtAMtfi2V,"twitter.com,twitter.com,",Arun Mahesh Babu,ArunMaheshIAS,False,"Rajkot, Gujarat ",9861,173,3398,68,0,1,3,#,#,#,2261629208,civilhospamd,#,#,#,#,#
256858,2021-03-01 12:27:14+01:00,1366349305557225473,1,135086152,My Mom is scheduled for her first vaccine shot and I'm like YESSSSSS😍😭🙌🏾🥰🥺💜 https://t.co/0KUsDV0ZQU,"twitter.com,",A Purple Life,APurpleLifeBlog,False,The Stars✨,11605,313,36481,68,0,6,0,#,#,#,#,#,#,#,#,#,#
270867,2021-03-01 12:08:07+00:00,1366359593090240517,1,610659001,"Edouard keeps on maintaining and expanding the @OurWorldInData COVID vaccination data.

By now he brings together data from 112 countries.

COVID vaccination campaigns have now started in 112 countries, covering 79% of the world population. https://t.co/js5Vd9FTMz","twitter.com,",Max Roser,MaxCRoser,True,Oxford,288074,1331,20577,68,3,5,27,#,#,#,3169963433,OurWorldInData,#,#,#,quoted,1366350106711187461
274204,2021-03-01 12:17:03+00:00,1366361843183321090,1,77821953,📺 Watch @JeaneF1MSP's live press briefing on the latest updates on COVID and Scotland's vaccination programme. https://t.co/VBZRW4SKDD,"twitter.com,",The SNP,theSNP,True,"Scotland, Europe",336070,1344,96693,68,2,7,20,#,#,#,#,#,#,#,#,quoted,1366361442098827264
281584,2021-03-01 12:36:02+00:00,1366366618662617088,1,809806227362480128,Over the last couple of weeks our team have been out vaccinating #COVID19Vaccine across the rough sleeping pathway in Westminster with our colleagues from @StMungos @GlassDoorLondon @ItsGroundswell @ChiefnurseC  @CLCHAndrew  We've so far given 239 vaccines! #homelesshealth https://t.co/Rid1UpguZw,"twitter.com,twitter.com,twitter.com,",CLCH Homeless Team,NHSHomelessTeam,False,"London, England",988,413,517,68,3,3,16,#,#,#,20158268,StMungos,#,#,#,#,#
291651,2021-03-01 13:01:14+00:00,1366372960072777730,1,755135678422327296,"Is Pfizer really doing this?

Demanding military bases in payment for vaccines? holding governments to ransom and interfering in legislation?

Power corrupts and health power corrupts absolutely.

#COVIDVaccine https://t.co/wS9lxUqKHZ","twitter.com,",Bernie's Tweets,BernieSpofforth,False,"North West, England",168096,2460,86165,68,3,13,23,#,#,#,#,#,#,#,#,quoted,1364636644549124103
298225,2021-03-01 07:17:53-06:00,1366377150748753923,1,587138445,"It’s been 66 hours now since the second dose of the Pfizer vaccine. Fever gone. Aches and fatigue gone. Feeling back to normal, except for the urge to tell folks to use superior Microsoft products. #vaccinated",#,"Jeff Schramm, PhD 🚂⛏⚒️",DrJSchramm,False,"Rolla, MO",2618,3351,14783,68,0,3,0,#,#,#,#,#,#,#,#,#,#
298942,2021-03-01 07:19:37-06:00,1366377586063011840,1,66804351,Related: getting the single-dose J&amp;J vaccine into market has the potential to significantly streamline those logistics.  Things will get better quicker than we think.  Be patient.,#,Sean Casten,SeanCasten,True,"Downers Grove, IL",45666,553,19688,68,0,5,4,#,#,#,#,#,66804351,1366376806245359618,SeanCasten,replied_to,1366376806245359618
324883,2021-03-01 19:47:30+05:30,1366392154520571906,1,37034483,"#FYI | “22,87,000 mobile numbers have registered for vaccination in the system”: Dr RS Sharma, Head, CoWIN App

#VaccinationDrive https://t.co/x1yH5UePRp","twitter.com,",NDTV,ndtv,True,India,17659586,15,1065081,68,1,6,9,#,#,#,#,#,#,#,#,#,#
332733,2021-03-01 09:34:41-05:00,1366396479544434693,1,4835333710,Pretty soon you’ll be encouraged to get the jab booster every month for the rest of your life https://t.co/v3sEJEuFEs,"twitter.com,",Grace 🔎,reallygraceful,False,"Atlanta, GA",55214,9391,18432,68,2,5,21,#,#,#,#,#,#,#,#,quoted,1366395402661072896
350632,2021-03-01 20:42:00+05:30,1366405868389101571,1,240649814,"PM @NarendraModi leads from the front, takes COVID jab.
Opposition takes a jibe, slams ‘staged photo stunt’.
BJP asks: Why sully vaccine drive?  

Join Navika Kumar on @thenewshour at 9 PM. | #ModiSilencesVaccineDoubters https://t.co/Nn57iagpK4","twitter.com,",TIMES NOW,TimesNow,True,India,10316742,381,881760,68,1,3,1,#,#,#,18839785,narendramodi,#,#,#,#,#
362561,2021-03-01 10:35:24-05:00,1366411756239790083,1,21834922,"This is not a critique of vaccine prioritization, just an irony. The paid caregivers for my kids (teachers, daycare workers etc) are eligible for the vaccine, but if you are an UNPAID caregiver of children, you aren't eligible. Just another way we devalue care work.",#,Katherine Goldstein,KGeee,True,"Durham, NC",11198,2396,9810,68,1,3,12,#,#,#,#,#,#,#,#,#,#
374305,2021-03-01 10:58:24-05:00,1366417547285975040,1,972921722,"if there is a vaccine available for you, take it. don’t let insanely stupid takes like this deter you from getting it or make you feel guilty about getting it. the more people vaccinated, the better. I cannot stress that enough. https://t.co/6385YTuAzb","twitter.com,",isabel,garbage_person,False,"Hell, MI",1440,329,86423,68,0,3,9,#,#,#,#,#,#,#,#,quoted,1365857077554372609
376134,2021-03-01 11:01:33-05:00,1366418340558893056,1,1010593116,"Important takeaways re: efficacy differences. J&amp;J trial was ongoing when variants were becoming more prevalent. Also, J&amp;J was designed to specifically answer if it could prevent mod-severe disease. Apples vs oranges. Both excellent fruits! #BeGreatVaccinate https://t.co/qJLDfx4o9z","twitter.com,",Abdu Sharkawy,SharkawyMD,True,"Toronto, Ontario",73492,1020,14970,68,0,4,13,#,#,#,#,#,#,#,#,quoted,1366403121904246787
400825,2021-03-01 16:46:35+00:00,1366429673757024260,1,184197360,@DrFrancesRyan And are deemed not high risk enough for covid to get a priority vaccine 🙃,#,Laura Elliott,TinyWriterLaura,False,"Sheffield, England.",9263,1997,53597,68,0,2,4,#,#,#,294668347,DrFrancesRyan,294668347,1366429431758266370,DrFrancesRyan,replied_to,1366429431758266370
408567,#,1366433416913240067,1,103060145,Your girl got scheduled for her first shot of covid vaccine 😇😇😇,#,angélica rodríguez 🏳️‍🌈🏒🇵🇷,ReinaDeLaIsla,False,Haudenosaunee/Wenrohronon land,2705,3271,205325,68,0,4,0,#,#,#,#,#,#,#,#,#,#
415460,2021-03-01 10:15:00-07:00,1366436824076480517,1,947527395505872896,"I can’t even begin to tell you how frustrating it is watching the states, who did almost nothing to control covid, have such a quick vaccine roll out.
Not saying we did things perfectly in Canada, cause we didn’t, but I do feel we recognized it as more of a crisis then the states",#,vaccinated freak,ACaitlyn14,False,Canada,804,197,30092,68,1,4,2,#,#,#,#,#,#,#,#,#,#
